date,TOA,GHI,BHI,DHI,BNI
2019-03-05 03:00:00+00:00,227.7132,144.1285,72.2844,71.8441,109.922
2019-03-05 03:15:00+00:00,233.7919,151.0057,78.6579,72.3478,116.5085
2019-03-05 03:30:00+00:00,238.77,156.9583,84.5467,72.4116,122.6237
2019-03-05 03:45:00+00:00,242.6262,161.9432,89.8681,72.0751,128.2728
2019-03-05 04:00:00+00:00,245.3441,165.9266,94.549,71.3775,133.4612
2019-03-05 04:15:00+00:00,246.912,168.8834,98.5256,70.3578,138.1928
2019-03-05 04:30:00+00:00,247.3233,170.7965,101.7428,69.0537,142.4689
2019-03-05 04:45:00+00:00,246.5764,171.6556,104.1537,67.5019,146.2873
2019-03-05 05:00:00+00:00,244.6743,171.4571,105.719,65.738,149.6403
2019-03-05 05:15:00+00:00,241.6255,170.2031,106.4069,63.7962,152.5141
2019-03-05 05:30:00+00:00,237.443,167.9012,106.1921,61.7091,154.8867
2019-03-05 05:45:00+00:00,232.1447,164.6203,105.3823,59.238,157.2159
2019-03-05 06:00:00+00:00,225.7535,160.2694,104.0976,56.1718,159.6915
2019-03-05 06:15:00+00:00,218.2968,154.7133,101.3459,53.3674,160.779
2019-03-05 06:30:00+00:00,209.8065,148.2335,97.7459,50.4876,161.3404
2019-03-05 06:45:00+00:00,200.3192,140.8774,93.3239,47.5535,161.3336
2019-03-05 07:00:00+00:00,189.8756,132.7122,88.1226,44.5896,160.7168
2019-03-05 07:15:00+00:00,178.5204,123.7599,82.1574,41.6025,159.3621
2019-03-05 07:30:00+00:00,166.3023,114.073,75.4683,38.6046,157.1334
2019-03-05 07:45:00+00:00,153.2739,103.7535,68.2757,35.4778,154.2379
2019-03-05 08:00:00+00:00,139.4909,92.9622,60.9643,31.9978,151.3179
2019-03-05 08:15:00+00:00,125.0126,81.6824,53.1427,28.5397,147.1592
2019-03-05 08:30:00+00:00,109.9009,69.9933,44.8551,25.1382,141.2533
2019-03-05 08:45:00+00:00,94.2206,58.0258,36.3002,21.7255,133.2955
2019-03-05 09:00:00+00:00,78.0391,45.6796,27.357,18.3225,121.0999
2019-03-05 09:15:00+00:00,61.4258,33.1893,18.2267,14.9626,102.2723
2019-03-05 09:30:00+00:00,44.4517,21.3751,10.1881,11.1871,78.5155
2019-03-05 09:45:00+00:00,27.1898,10.8986,3.9692,6.9294,48.8021
2019-03-05 10:00:00+00:00,9.714,2.9197,0.5415,2.3782,13.1416
2019-03-05 10:15:00+00:00,0,0,0,0,0
2019-03-05 10:30:00+00:00,0,0,0,0,0
2019-03-05 10:45:00+00:00,0,0,0,0,0
2019-03-05 11:00:00+00:00,0,0,0,0,0
2019-03-05 11:15:00+00:00,0,0,0,0,0
2019-03-05 11:30:00+00:00,0,0,0,0,0
2019-03-05 11:45:00+00:00,0,0,0,0,0
2019-03-05 12:00:00+00:00,0,0,0,0,0
2019-03-05 12:15:00+00:00,0,0,0,0,0
2019-03-05 12:30:00+00:00,0,0,0,0,0
2019-03-05 12:45:00+00:00,0,0,0,0,0
2019-03-05 13:00:00+00:00,0,0,0,0,0
2019-03-05 13:15:00+00:00,0,0,0,0,0
2019-03-05 13:30:00+00:00,0,0,0,0,0
2019-03-05 13:45:00+00:00,0,0,0,0,0
2019-03-05 14:00:00+00:00,0,0,0,0,0
2019-03-05 14:15:00+00:00,0,0,0,0,0
2019-03-05 14:30:00+00:00,0,0,0,0,0
2019-03-05 14:45:00+00:00,0,0,0,0,0
2019-03-05 15:00:00+00:00,0,0,0,0,0
2019-03-05 15:15:00+00:00,0,0,0,0,0
2019-03-05 15:30:00+00:00,0,0,0,0,0
2019-03-05 15:45:00+00:00,0,0,0,0,0
2019-03-05 16:00:00+00:00,0,0,0,0,0
2019-03-05 16:15:00+00:00,0,0,0,0,0
2019-03-05 16:30:00+00:00,0,0,0,0,0
2019-03-05 16:45:00+00:00,0,0,0,0,0
2019-03-05 17:00:00+00:00,0,0,0,0,0
2019-03-05 17:15:00+00:00,0,0,0,0,0
2019-03-05 17:30:00+00:00,0,0,0,0,0
2019-03-05 17:45:00+00:00,0,0,0,0,0
2019-03-05 18:00:00+00:00,0,0,0,0,0
2019-03-05 18:15:00+00:00,0,0,0,0,0
2019-03-05 18:30:00+00:00,0,0,0,0,0
2019-03-05 18:45:00+00:00,0,0,0,0,0
2019-03-05 19:00:00+00:00,0,0,0,0,0
2019-03-05 19:15:00+00:00,0,0,0,0,0
2019-03-05 19:30:00+00:00,0,0,0,0,0
2019-03-05 19:45:00+00:00,0,0,0,0,0
2019-03-05 20:00:00+00:00,0,0,0,0,0
2019-03-05 20:15:00+00:00,0,0,0,0,0
2019-03-05 20:30:00+00:00,0,0,0,0,0
2019-03-05 20:45:00+00:00,0,0,0,0,0
2019-03-05 21:00:00+00:00,0,0,0,0,0
2019-03-05 21:15:00+00:00,0,0,0,0,0
2019-03-05 21:30:00+00:00,0,0,0,0,0
2019-03-05 21:45:00+00:00,0,0,0,0,0
2019-03-05 22:00:00+00:00,0,0,0,0,0
2019-03-05 22:15:00+00:00,0,0,0,0,0
2019-03-05 22:30:00+00:00,0,0,0,0,0
2019-03-05 22:45:00+00:00,1.6071,0.4191,0.0414,0.3777,0.8711
2019-03-05 23:00:00+00:00,16.3276,5.9696,2.0019,3.9678,38.0808
2019-03-05 23:15:00+00:00,33.7731,16.0917,8.1965,7.8952,82.3666
2019-03-05 23:30:00+00:00,50.9803,28.3122,17.2156,11.0966,116.0918
2019-03-05 23:45:00+00:00,67.8754,41.5138,27.8565,13.6574,141.6191
2019-03-06 00:00:00+00:00,84.3861,55.2118,39.5712,15.6406,162.031
2019-03-06 00:15:00+00:00,100.4418,69.0989,52.0124,17.0865,179.0603
2019-03-06 00:30:00+00:00,115.9737,82.8678,64.7092,18.1586,193.0155
2019-03-06 00:45:00+00:00,130.9153,96.332,77.3588,18.9732,204.4595
2019-03-06 01:00:00+00:00,145.2027,109.3633,89.7884,19.5749,213.9912
2019-03-06 01:15:00+00:00,158.7747,121.8563,101.8596,19.9967,222.0294
2019-03-06 01:30:00+00:00,171.5733,133.7223,113.4565,20.2658,228.8738
2019-03-06 01:45:00+00:00,183.5436,144.886,124.481,20.405,234.7459
2019-03-06 02:00:00+00:00,194.6345,155.2869,134.8533,20.4336,239.8212
2019-03-06 02:15:00+00:00,204.7984,164.8941,144.5261,20.368,244.2721
2019-03-06 02:30:00+00:00,213.992,173.6368,153.4165,20.2203,248.1617
2019-03-06 02:45:00+00:00,222.1757,181.4657,161.465,20.0006,251.5625
2019-03-06 03:00:00+00:00,229.3147,188.0903,167.9566,20.1337,253.536
2019-03-06 03:15:00+00:00,235.3785,193.4774,172.8359,20.6415,254.18
2019-03-06 03:30:00+00:00,240.3409,197.8511,176.7347,21.1164,254.5466
2019-03-06 03:45:00+00:00,244.181,201.1888,179.6316,21.5572,254.6494
2019-03-06 04:00:00+00:00,246.8823,203.4733,181.5107,21.9626,254.4967
2019-03-06 04:15:00+00:00,248.4333,204.6926,182.3617,22.3309,254.0924
2019-03-06 04:30:00+00:00,248.8273,204.8404,182.1802,22.6602,253.4359
2019-03-06 04:45:00+00:00,248.0628,203.9154,180.9672,22.9482,252.5226
2019-03-06 05:00:00+00:00,246.1431,201.9219,178.7296,23.1923,251.3434
2019-03-06 05:15:00+00:00,243.0764,198.8696,175.48,23.3896,249.8845
2019-03-06 05:30:00+00:00,238.8761,194.7733,171.2367,23.5366,248.1271
2019-03-06 05:45:00+00:00,233.5601,189.6533,166.0239,23.6294,246.0463
2019-03-06 06:00:00+00:00,227.1512,183.5782,159.9441,23.634,243.7209
2019-03-06 06:15:00+00:00,219.6771,176.5763,153.0294,23.5468,241.1141
2019-03-06 06:30:00+00:00,211.1698,168.6391,145.2472,23.3919,238.0673
2019-03-06 06:45:00+00:00,201.6658,159.8075,136.6457,23.1619,234.5183
2019-03-06 07:00:00+00:00,191.2059,150.128,127.2807,22.8473,230.3885
2019-03-06 07:15:00+00:00,179.8349,139.6531,117.2165,22.4366,225.578
2019-03-06 07:30:00+00:00,167.6017,128.4425,106.5272,21.9153,219.9585
2019-03-06 07:45:00+00:00,154.5588,116.5646,95.2985,21.2661,213.3624
2019-03-06 08:00:00+00:00,140.762,104.0984,83.6297,20.4687,205.5669
2019-03-06 08:15:00+00:00,126.2706,91.1431,71.6658,19.4773,196.3443
2019-03-06 08:30:00+00:00,111.1467,77.8094,59.5393,18.2701,185.2676
2019-03-06 08:45:00+00:00,95.4551,64.231,47.4109,16.82,171.6998
2019-03-06 09:00:00+00:00,79.2633,50.6481,35.6266,15.0215,155.258
2019-03-06 09:15:00+00:00,62.6405,37.2808,24.4755,12.8053,134.7146
2019-03-06 09:30:00+00:00,45.6581,24.4273,14.3448,10.0824,107.7777
2019-03-06 09:45:00+00:00,28.3889,12.7598,6.067,6.6928,71.862
2019-03-06 10:00:00+00:00,10.9069,3.6387,1.0076,2.6311,23.3644
2019-03-06 10:15:00+00:00,0.1017,0.0233,0.0009,0.0224,0
2019-03-06 10:30:00+00:00,0,0,0,0,0
2019-03-06 10:45:00+00:00,0,0,0,0,0
2019-03-06 11:00:00+00:00,0,0,0,0,0
2019-03-06 11:15:00+00:00,0,0,0,0,0
2019-03-06 11:30:00+00:00,0,0,0,0,0
2019-03-06 11:45:00+00:00,0,0,0,0,0
2019-03-06 12:00:00+00:00,0,0,0,0,0
2019-03-06 12:15:00+00:00,0,0,0,0,0
2019-03-06 12:30:00+00:00,0,0,0,0,0
2019-03-06 12:45:00+00:00,0,0,0,0,0
2019-03-06 13:00:00+00:00,0,0,0,0,0
2019-03-06 13:15:00+00:00,0,0,0,0,0
2019-03-06 13:30:00+00:00,0,0,0,0,0
2019-03-06 13:45:00+00:00,0,0,0,0,0
2019-03-06 14:00:00+00:00,0,0,0,0,0
2019-03-06 14:15:00+00:00,0,0,0,0,0
2019-03-06 14:30:00+00:00,0,0,0,0,0
2019-03-06 14:45:00+00:00,0,0,0,0,0
2019-03-06 15:00:00+00:00,0,0,0,0,0
2019-03-06 15:15:00+00:00,0,0,0,0,0
2019-03-06 15:30:00+00:00,0,0,0,0,0
2019-03-06 15:45:00+00:00,0,0,0,0,0
2019-03-06 16:00:00+00:00,0,0,0,0,0
2019-03-06 16:15:00+00:00,0,0,0,0,0
2019-03-06 16:30:00+00:00,0,0,0,0,0
2019-03-06 16:45:00+00:00,0,0,0,0,0
2019-03-06 17:00:00+00:00,0,0,0,0,0
2019-03-06 17:15:00+00:00,0,0,0,0,0
2019-03-06 17:30:00+00:00,0,0,0,0,0
2019-03-06 17:45:00+00:00,0,0,0,0,0
2019-03-06 18:00:00+00:00,0,0,0,0,0
2019-03-06 18:15:00+00:00,0,0,0,0,0
2019-03-06 18:30:00+00:00,0,0,0,0,0
2019-03-06 18:45:00+00:00,0,0,0,0,0
2019-03-06 19:00:00+00:00,0,0,0,0,0
2019-03-06 19:15:00+00:00,0,0,0,0,0
2019-03-06 19:30:00+00:00,0,0,0,0,0
2019-03-06 19:45:00+00:00,0,0,0,0,0
2019-03-06 20:00:00+00:00,0,0,0,0,0
2019-03-06 20:15:00+00:00,0,0,0,0,0
2019-03-06 20:30:00+00:00,0,0,0,0,0
2019-03-06 20:45:00+00:00,0,0,0,0,0
2019-03-06 21:00:00+00:00,0,0,0,0,0
2019-03-06 21:15:00+00:00,0,0,0,0,0
2019-03-06 21:30:00+00:00,0,0,0,0,0
2019-03-06 21:45:00+00:00,0,0,0,0,0
2019-03-06 22:00:00+00:00,0,0,0,0,0
2019-03-06 22:15:00+00:00,0,0,0,0,0
2019-03-06 22:30:00+00:00,0,0,0,0,0
2019-03-06 22:45:00+00:00,2.4064,0.6491,0.0768,0.5723,2.0342
2019-03-06 23:00:00+00:00,18.0555,6.742,2.2785,4.4634,40.0889
2019-03-06 23:15:00+00:00,35.5011,16.9211,8.3444,8.5768,79.903
2019-03-06 23:30:00+00:00,52.7071,29.0546,17.0102,12.0445,110.9357
2019-03-06 23:45:00+00:00,69.5998,42.1478,27.2401,14.9078,134.9977
2019-03-07 00:00:00+00:00,86.1071,55.4521,37.993,17.4591,152.4477
2019-03-07 00:15:00+00:00,102.1581,68.5938,48.6834,19.9104,164.7487
2019-03-07 00:30:00+00:00,117.6841,81.5508,59.3329,22.2179,174.3522
2019-03-07 00:45:00+00:00,132.6187,94.18,69.7684,24.4116,181.9622
2019-03-07 01:00:00+00:00,146.8981,106.367,79.8598,26.5072,188.056
2019-03-07 01:15:00+00:00,160.461,118.0163,89.5023,28.5139,192.9612
2019-03-07 01:30:00+00:00,173.2494,129.0452,98.6065,30.4387,196.9058
2019-03-07 01:45:00+00:00,185.2086,139.3826,107.1047,32.2779,200.071
2019-03-07 02:00:00+00:00,196.2875,148.985,115.0586,33.9264,202.801
2019-03-07 02:15:00+00:00,206.4385,157.772,122.3031,35.4689,204.9732
2019-03-07 02:30:00+00:00,215.6183,165.6837,128.7407,36.943,206.5783
2019-03-07 02:45:00+00:00,223.7876,172.6751,134.328,38.3471,207.6766
2019-03-07 03:00:00+00:00,230.9114,178.8854,139.4822,39.4031,208.9897
2019-03-07 03:15:00+00:00,236.9594,184.2799,144.189,40.0909,210.5286
2019-03-07 03:30:00+00:00,241.9055,188.6519,147.9736,40.6783,211.637
2019-03-07 03:45:00+00:00,245.7287,191.979,150.8117,41.1673,212.3401
2019-03-07 04:00:00+00:00,248.4128,194.2798,152.7194,41.5604,212.7021
2019-03-07 04:15:00+00:00,249.9461,195.5817,153.7222,41.8594,212.7845
2019-03-07 04:30:00+00:00,250.3222,195.8073,153.7473,42.06,212.4983
2019-03-07 04:45:00+00:00,249.5397,194.9531,152.793,42.1602,211.84
2019-03-07 05:00:00+00:00,247.6018,193.0233,150.866,42.1573,210.8037
2019-03-07 05:15:00+00:00,244.517,190.0278,147.98,42.0478,209.3775
2019-03-07 05:30:00+00:00,240.2985,185.9821,144.155,41.827,207.5436
2019-03-07 05:45:00+00:00,234.9644,180.9071,139.4179,41.4892,205.2771
2019-03-07 06:00:00+00:00,228.5378,174.8356,133.8089,41.0266,202.5552
2019-03-07 06:15:00+00:00,221.0462,167.7996,127.3685,40.4311,199.336
2019-03-07 06:30:00+00:00,212.5217,159.8324,120.139,39.6934,195.5581
2019-03-07 06:45:00+00:00,203.001,150.9803,112.1786,38.8017,191.1577
2019-03-07 07:00:00+00:00,192.5249,141.2968,103.5551,37.7417,186.0568
2019-03-07 07:15:00+00:00,181.1383,130.8441,94.3476,36.4965,180.1591
2019-03-07 07:30:00+00:00,168.8902,119.6942,84.6481,35.0461,173.3462
2019-03-07 07:45:00+00:00,155.833,107.9306,74.5634,33.3672,165.4702
2019-03-07 08:00:00+00:00,142.0228,95.651,64.2183,31.4327,156.3452
2019-03-07 08:15:00+00:00,127.5187,82.9715,53.7608,29.2107,145.7368
2019-03-07 08:30:00+00:00,112.3831,70.0345,43.3705,26.664,133.3524
2019-03-07 08:45:00+00:00,96.6808,57.0218,33.2732,23.7486,118.8417
2019-03-07 09:00:00+00:00,80.4792,44.1474,23.7203,20.4272,101.6434
2019-03-07 09:15:00+00:00,63.8477,31.7602,15.1251,16.6351,81.4778
2019-03-07 09:30:00+00:00,46.8576,20.3701,8.0373,12.3328,58.6068
2019-03-07 09:45:00+00:00,29.5818,10.6249,3.0131,7.6118,34.0278
2019-03-07 10:00:00+00:00,12.0944,3.3277,0.4672,2.8605,10.2664
2019-03-07 10:15:00+00:00,0.2831,0.059,0.0009,0.0581,0
2019-03-07 10:30:00+00:00,0,0,0,0,0
2019-03-07 10:45:00+00:00,0,0,0,0,0
2019-03-07 11:00:00+00:00,0,0,0,0,0
2019-03-07 11:15:00+00:00,0,0,0,0,0
2019-03-07 11:30:00+00:00,0,0,0,0,0
2019-03-07 11:45:00+00:00,0,0,0,0,0
2019-03-07 12:00:00+00:00,0,0,0,0,0
2019-03-07 12:15:00+00:00,0,0,0,0,0
2019-03-07 12:30:00+00:00,0,0,0,0,0
2019-03-07 12:45:00+00:00,0,0,0,0,0
2019-03-07 13:00:00+00:00,0,0,0,0,0
2019-03-07 13:15:00+00:00,0,0,0,0,0
2019-03-07 13:30:00+00:00,0,0,0,0,0
2019-03-07 13:45:00+00:00,0,0,0,0,0
2019-03-07 14:00:00+00:00,0,0,0,0,0
2019-03-07 14:15:00+00:00,0,0,0,0,0
2019-03-07 14:30:00+00:00,0,0,0,0,0
2019-03-07 14:45:00+00:00,0,0,0,0,0
2019-03-07 15:00:00+00:00,0,0,0,0,0
2019-03-07 15:15:00+00:00,0,0,0,0,0
2019-03-07 15:30:00+00:00,0,0,0,0,0
2019-03-07 15:45:00+00:00,0,0,0,0,0
2019-03-07 16:00:00+00:00,0,0,0,0,0
2019-03-07 16:15:00+00:00,0,0,0,0,0
2019-03-07 16:30:00+00:00,0,0,0,0,0
2019-03-07 16:45:00+00:00,0,0,0,0,0
2019-03-07 17:00:00+00:00,0,0,0,0,0
2019-03-07 17:15:00+00:00,0,0,0,0,0
2019-03-07 17:30:00+00:00,0,0,0,0,0
2019-03-07 17:45:00+00:00,0,0,0,0,0
2019-03-07 18:00:00+00:00,0,0,0,0,0
2019-03-07 18:15:00+00:00,0,0,0,0,0
2019-03-07 18:30:00+00:00,0,0,0,0,0
2019-03-07 18:45:00+00:00,0,0,0,0,0
2019-03-07 19:00:00+00:00,0,0,0,0,0
2019-03-07 19:15:00+00:00,0,0,0,0,0
2019-03-07 19:30:00+00:00,0,0,0,0,0
2019-03-07 19:45:00+00:00,0,0,0,0,0
2019-03-07 20:00:00+00:00,0,0,0,0,0
2019-03-07 20:15:00+00:00,0,0,0,0,0
2019-03-07 20:30:00+00:00,0,0,0,0,0
2019-03-07 20:45:00+00:00,0,0,0,0,0
2019-03-07 21:00:00+00:00,0,0,0,0,0
2019-03-07 21:15:00+00:00,0,0,0,0,0
2019-03-07 21:30:00+00:00,0,0,0,0,0
2019-03-07 21:45:00+00:00,0,0,0,0,0
2019-03-07 22:00:00+00:00,0,0,0,0,0
2019-03-07 22:15:00+00:00,0,0,0,0,0
2019-03-07 22:30:00+00:00,0,0,0,0,0
2019-03-07 22:45:00+00:00,3.4305,0.7696,0.0396,0.73,1.0562
2019-03-07 23:00:00+00:00,19.7936,5.6807,0.9296,4.7511,14.9745
2019-03-07 23:15:00+00:00,37.2383,13.2752,3.6572,9.618,33.2366
2019-03-07 23:30:00+00:00,54.4421,22.7443,8.2221,14.5222,51.7603
2019-03-07 23:45:00+00:00,71.3315,33.5101,14.29,19.2201,68.9635
2019-03-08 00:00:00+00:00,87.8342,44.7502,20.9919,23.7583,82.4876
2019-03-08 00:15:00+00:00,103.8794,55.9466,27.6595,28.2871,91.9756
2019-03-08 00:30:00+00:00,119.3986,67.134,34.3708,32.7632,99.481
2019-03-08 00:45:00+00:00,134.3252,78.176,41.0443,37.1317,105.6143
2019-03-08 01:00:00+00:00,148.5955,89.1349,48.1803,40.9546,112.0813
2019-03-08 01:15:00+00:00,162.1482,99.6878,55.1614,44.5264,117.6121
2019-03-08 01:30:00+00:00,174.9255,109.6971,61.7411,47.9561,122.0366
2019-03-08 01:45:00+00:00,186.8727,119.0651,67.8196,51.2455,125.489
2019-03-08 02:00:00+00:00,197.9385,127.7179,73.3222,54.3957,128.0914
2019-03-08 02:15:00+00:00,208.0756,135.593,78.1897,57.4033,129.9435
2019-03-08 02:30:00+00:00,217.2408,142.6353,82.3743,60.261,131.1248
2019-03-08 02:45:00+00:00,225.3947,148.7969,85.8385,62.9584,131.6977
2019-03-08 03:00:00+00:00,232.5025,154.3636,89.1445,65.2192,132.5853
2019-03-08 03:15:00+00:00,238.5339,159.3076,92.3144,66.9932,133.8294
2019-03-08 03:30:00+00:00,243.4629,163.2729,94.7529,68.5199,134.5841
2019-03-08 03:45:00+00:00,247.2685,166.2327,96.4374,69.7953,134.8685
2019-03-08 04:00:00+00:00,249.9346,168.1674,97.3534,70.814,134.6969
2019-03-08 04:15:00+00:00,251.4497,169.0641,97.4946,71.5695,134.0788
2019-03-08 04:30:00+00:00,251.8075,168.917,96.8629,72.0541,133.0197
2019-03-08 04:45:00+00:00,251.0064,167.727,95.4681,72.2589,131.5213
2019-03-08 05:00:00+00:00,249.0499,165.5019,93.3283,72.1736,129.5817
2019-03-08 05:15:00+00:00,245.9465,162.2567,90.4699,71.7869,127.1957
2019-03-08 05:30:00+00:00,241.7096,158.0139,86.9275,71.0863,124.3551
2019-03-08 05:45:00+00:00,236.3573,152.8034,82.7449,70.0585,121.0489
2019-03-08 06:00:00+00:00,229.9128,146.8287,78.2126,68.616,117.6238
2019-03-08 06:15:00+00:00,222.4035,140.185,73.3479,66.8371,114.028
2019-03-08 06:30:00+00:00,213.8618,132.7078,67.9832,64.7246,109.9041
2019-03-08 06:45:00+00:00,204.3245,124.449,62.1956,62.2533,105.235
2019-03-08 07:00:00+00:00,193.8323,115.4813,56.0694,59.4119,99.9973
2019-03-08 07:15:00+00:00,182.4303,105.8898,49.6997,56.1901,94.1679
2019-03-08 07:30:00+00:00,170.1674,95.774,43.1937,52.5804,87.7268
2019-03-08 07:45:00+00:00,157.0963,85.2508,36.6704,48.5804,80.6602
2019-03-08 08:00:00+00:00,143.2729,74.4573,30.2614,44.1959,72.9664
2019-03-08 08:15:00+00:00,128.7567,63.5557,24.1098,39.4459,64.6633
2019-03-08 08:30:00+00:00,113.6099,52.7359,18.3683,34.3676,55.8003
2019-03-08 08:45:00+00:00,97.8974,42.2169,13.1948,29.0221,46.474
2019-03-08 09:00:00+00:00,81.6865,32.2747,8.7966,23.4781,37.0795
2019-03-08 09:15:00+00:00,65.0469,23.1416,5.2579,17.8838,27.7476
2019-03-08 09:30:00+00:00,48.0499,15.0304,2.6121,12.4183,18.5291
2019-03-08 09:45:00+00:00,30.7683,8.1889,0.9176,7.2713,9.9326
2019-03-08 10:00:00+00:00,13.2763,2.8736,0.1319,2.7417,2.7265
2019-03-08 10:15:00+00:00,0.543,0.0945,0.0002,0.0943,0
2019-03-08 10:30:00+00:00,0,0,0,0,0
2019-03-08 10:45:00+00:00,0,0,0,0,0
2019-03-08 11:00:00+00:00,0,0,0,0,0
2019-03-08 11:15:00+00:00,0,0,0,0,0
2019-03-08 11:30:00+00:00,0,0,0,0,0
2019-03-08 11:45:00+00:00,0,0,0,0,0
2019-03-08 12:00:00+00:00,0,0,0,0,0
2019-03-08 12:15:00+00:00,0,0,0,0,0
2019-03-08 12:30:00+00:00,0,0,0,0,0
2019-03-08 12:45:00+00:00,0,0,0,0,0
2019-03-08 13:00:00+00:00,0,0,0,0,0
2019-03-08 13:15:00+00:00,0,0,0,0,0
2019-03-08 13:30:00+00:00,0,0,0,0,0
2019-03-08 13:45:00+00:00,0,0,0,0,0
2019-03-08 14:00:00+00:00,0,0,0,0,0
2019-03-08 14:15:00+00:00,0,0,0,0,0
2019-03-08 14:30:00+00:00,0,0,0,0,0
2019-03-08 14:45:00+00:00,0,0,0,0,0
2019-03-08 15:00:00+00:00,0,0,0,0,0
2019-03-08 15:15:00+00:00,0,0,0,0,0
2019-03-08 15:30:00+00:00,0,0,0,0,0
2019-03-08 15:45:00+00:00,0,0,0,0,0
2019-03-08 16:00:00+00:00,0,0,0,0,0
2019-03-08 16:15:00+00:00,0,0,0,0,0
2019-03-08 16:30:00+00:00,0,0,0,0,0
2019-03-08 16:45:00+00:00,0,0,0,0,0
2019-03-08 17:00:00+00:00,0,0,0,0,0
2019-03-08 17:15:00+00:00,0,0,0,0,0
2019-03-08 17:30:00+00:00,0,0,0,0,0
2019-03-08 17:45:00+00:00,0,0,0,0,0
2019-03-08 18:00:00+00:00,0,0,0,0,0
2019-03-08 18:15:00+00:00,0,0,0,0,0
2019-03-08 18:30:00+00:00,0,0,0,0,0
2019-03-08 18:45:00+00:00,0,0,0,0,0
2019-03-08 19:00:00+00:00,0,0,0,0,0
2019-03-08 19:15:00+00:00,0,0,0,0,0
2019-03-08 19:30:00+00:00,0,0,0,0,0
2019-03-08 19:45:00+00:00,0,0,0,0,0
2019-03-08 20:00:00+00:00,0,0,0,0,0
2019-03-08 20:15:00+00:00,0,0,0,0,0
2019-03-08 20:30:00+00:00,0,0,0,0,0
2019-03-08 20:45:00+00:00,0,0,0,0,0
2019-03-08 21:00:00+00:00,0,0,0,0,0
2019-03-08 21:15:00+00:00,0,0,0,0,0
2019-03-08 21:30:00+00:00,0,0,0,0,0
2019-03-08 21:45:00+00:00,0,0,0,0,0
2019-03-08 22:00:00+00:00,0,0,0,0,0
2019-03-08 22:15:00+00:00,0,0,0,0,0
2019-03-08 22:30:00+00:00,0,0,0,0,0
2019-03-08 22:45:00+00:00,4.5845,0.8551,0.0066,0.8484,0.2055
2019-03-08 23:00:00+00:00,21.5411,4.9545,0.2269,4.7276,3.3278
2019-03-08 23:15:00+00:00,38.9838,10.7484,0.996,9.7525,8.614
